code_health,lead_time_minutes,total_defects,language
9.5,840.0,0.0,
10.0,660.0,0.0,
10.0,2520.0,0.0,
10.0,1500.0,0.0,
10.0,900.0,0.0,
10.0,5490.0,0.0,
10.0,2622.857143,0.0,
7.29,3000.0,0.0,
10.0,480.0,0.0,
10.0,480.0,0.0,
10.0,3540.0,0.0,
10.0,450.0,0.0,
10.0,4320.0,0.0,
10.0,6480.0,0.0,
10.0,2550.0,0.0,
10.0,8700.0,0.0,
10.0,840.0,0.0,
10.0,5271.428571,0.0,
10.0,576.0,0.0,
10.0,1560.0,0.0,
10.0,960.0,0.0,
10.0,5500.0,0.0,
10.0,1020.0,0.0,
10.0,864.0,0.0,
7.4,1740.0,0.0,
10.0,60.0,0.0,
10.0,520.0,0.0,
9.0,2610.0,0.0,
10.0,2640.0,0.0,
10.0,1560.0,0.0,
10.0,1392.0,0.0,
10.0,690.0,0.0,
10.0,450.0,0.0,
10.0,4710.0,0.0,
9.5,29202.857139999996,0.0,
10.0,3600.0,0.0,
9.25,4668.75,0.0,
10.0,2175.0,0.0,
10.0,660.0,0.0,
9.5,1665.0,0.0,
10.0,1685.142857,2.0,
10.0,13122.0,0.0,
10.0,2800.0,0.0,
10.0,1200.0,0.0,
10.0,510.0,0.0,
10.0,8130.0,1.0,
10.0,2480.0,0.0,
9.0,3000.0,4.0,
10.0,1890.0,0.0,
10.0,1140.0,0.0,
10.0,1590.0,0.0,
10.0,480.0,0.0,
6.14,7213.846154000001,3.0,
10.0,5730.0,0.0,
10.0,3720.0,0.0,
9.75,4840.0,0.0,
6.42,5310.0,0.0,
10.0,840.0,0.0,
7.0,3534.0,3.0,
10.0,2640.0,0.0,
10.0,540.0,0.0,
10.0,1050.0,0.0,
10.0,144780.0,0.0,
9.25,2120.0,0.0,
10.0,1110.0,0.0,
10.0,840.0,0.0,
10.0,60.0,0.0,
10.0,1890.0,0.0,
10.0,1890.0,0.0,
10.0,2251.764706,0.0,
10.0,6315.0,0.0,
10.0,4485.0,0.0,
9.75,18925.71429,0.0,
9.75,4511.351350999999,1.0,
10.0,9960.0,0.0,
10.0,1980.0,0.0,
10.0,4903.636364,0.0,
10.0,3285.0,0.0,
9.5,1590.0,0.0,
10.0,2355.0,1.0,
10.0,840.0,0.0,
10.0,600.0,0.0,
10.0,1200.0,0.0,
10.0,2205.0,0.0,
10.0,4020.0,0.0,
10.0,450.0,0.0,
10.0,1170.0,0.0,
10.0,3531.428571,0.0,
10.0,500.0,0.0,
10.0,840.0,0.0,
10.0,2400.0,0.0,
10.0,1733.3333329999998,1.0,
10.0,780.0,0.0,
10.0,3420.0,0.0,
10.0,1020.0,0.0,
8.33,64460.0,0.0,
10.0,17070.0,0.0,
10.0,4080.0,0.0,
10.0,1080.0,0.0,
10.0,660.0,0.0,
10.0,1890.0,0.0,
10.0,2805.0,0.0,
10.0,3540.0,0.0,
10.0,1890.0,0.0,
10.0,11820.0,0.0,
10.0,3618.0,0.0,
9.5,480.0,0.0,
10.0,12780.0,0.0,
9.75,9264.0,0.0,
10.0,1428.0,0.0,
10.0,1890.0,1.0,
10.0,1357.5,1.0,
10.0,1200.0,0.0,
10.0,620.0,0.0,
10.0,2760.0,0.0,
10.0,1590.0,0.0,
10.0,660.0,0.0,
9.5,1320.0,0.0,
10.0,5620.0,0.0,
10.0,1890.0,0.0,
10.0,2184.0,0.0,
10.0,4800.0,0.0,
10.0,876.0,0.0,
10.0,1200.0,0.0,
10.0,1800.0,0.0,
10.0,840.0,0.0,
10.0,4500.0,0.0,
10.0,16770.0,0.0,
10.0,480.0,0.0,
10.0,7140.0,0.0,
10.0,1800.0,0.0,
9.75,1080.0,0.0,
10.0,1360.0,0.0,
10.0,2520.0,0.0,
9.75,10940.86957,0.0,
10.0,1230.0,0.0,
10.0,940.0,0.0,
10.0,3960.0,0.0,
10.0,1260.0,1.0,
10.0,3737.142857,0.0,
10.0,1380.0,0.0,
10.0,11820.0,0.0,
10.0,32610.0,0.0,
10.0,270.0,0.0,
10.0,2820.0,0.0,
10.0,23460.0,0.0,
10.0,1480.0,0.0,
9.41,5850.0,0.0,
9.75,3940.9090909999995,0.0,
9.25,4140.0,0.0,
10.0,440.0,2.0,
10.0,3980.0,0.0,
10.0,2280.0,0.0,
10.0,885.0,0.0,
10.0,2730.0,0.0,
10.0,3255.0,0.0,
10.0,1267.5,0.0,
10.0,5035.0,0.0,
10.0,2040.0,0.0,
10.0,1560.0,0.0,
10.0,1800.0,0.0,
10.0,7500.0,0.0,
9.5,900.0,0.0,
10.0,11535.0,0.0,
9.0,4422.0,0.0,
10.0,4410.0,0.0,
10.0,13080.0,0.0,
8.66,2000.0,1.0,
10.0,15120.0,0.0,
10.0,1560.0,0.0,
10.0,1890.0,0.0,
10.0,2017.5,0.0,
9.5,1734.0,0.0,
10.0,645.0,0.0,
10.0,3133.333333,0.0,
10.0,2412.0,0.0,
10.0,4040.0,0.0,
9.25,1550.0,0.0,
10.0,3885.0,0.0,
9.12,3596.25,0.0,
10.0,7796.0,0.0,
9.5,2100.0,0.0,
10.0,4910.0,0.0,
10.0,1280.0,0.0,
10.0,3112.5,2.0,
10.0,2760.0,0.0,
10.0,2448.0,0.0,
10.0,840.0,0.0,
10.0,3570.0,0.0,
10.0,2940.0,0.0,
9.75,4554.285714,0.0,
9.25,4605.0,0.0,
10.0,1840.0,0.0,
10.0,2640.0,0.0,
10.0,160620.0,0.0,
10.0,700.0,0.0,
10.0,980.0,0.0,
10.0,2040.0,0.0,
10.0,3960.0,0.0,
10.0,4020.0,0.0,
10.0,13440.0,0.0,
10.0,1432.5,0.0,
10.0,2820.0,0.0,
9.25,3565.714286,0.0,
10.0,420.0,0.0,
10.0,1155.0,0.0,
9.25,1195.714286,0.0,
10.0,1350.0,0.0,
10.0,1620.0,0.0,
10.0,3300.0,0.0,
10.0,2040.0,0.0,
10.0,300.0,0.0,
10.0,2736.0,0.0,
10.0,17370.0,1.0,
10.0,4050.0,0.0,
10.0,1840.0,0.0,
10.0,1890.0,0.0,
10.0,2940.0,0.0,
10.0,1540.0,0.0,
10.0,750.0,0.0,
10.0,6848.0,0.0,
10.0,3060.0,0.0,
10.0,1116.0,0.0,
9.75,3341.538462,0.0,
10.0,11100.0,0.0,
10.0,60.0,0.0,
10.0,12780.0,0.0,
10.0,2760.0,0.0,
10.0,13893.333330000001,0.0,
10.0,1245.0,0.0,
8.0,20827.5,0.0,
10.0,3480.0,0.0,
10.0,480.0,0.0,
10.0,7500.0,0.0,
10.0,510.0,0.0,
10.0,2120.0,0.0,
10.0,12360.0,0.0,
10.0,1260.0,0.0,
9.87,840.0,0.0,
10.0,2685.0,0.0,
9.5,3235.714286,0.0,
10.0,5520.0,0.0,
10.0,4860.0,0.0,
10.0,1700.0,0.0,
10.0,1180.0,0.0,
9.5,1020.0,1.0,
10.0,440.0,0.0,
10.0,12100.0,1.0,
10.0,3282.857143,0.0,
10.0,4020.0,0.0,
10.0,930.0,0.0,
10.0,1890.0,0.0,
9.0,1400.0,0.0,
9.36,4991.052632,1.0,
10.0,4140.0,0.0,
10.0,7461.818181999999,0.0,
7.5,1340.0,0.0,
9.25,1312.5,0.0,
10.0,3800.0,0.0,
9.5,2100.0,1.0,
10.0,60.0,0.0,
10.0,1908.0,0.0,
10.0,570.0,0.0,
10.0,2505.0,0.0,
10.0,10140.0,0.0,
10.0,780.0,0.0,
10.0,1902.857143,1.0,
10.0,480.0,0.0,
10.0,1656.0,0.0,
10.0,7009.411765000001,0.0,
10.0,1200.0,0.0,
10.0,2400.0,0.0,
10.0,3320.0,0.0,
10.0,8295.0,0.0,
10.0,120.0,0.0,
10.0,2460.0,0.0,
10.0,29940.0,0.0,
10.0,1368.0,0.0,
9.5,840.0,0.0,
10.0,2690.0,0.0,
10.0,780.0,0.0,
10.0,630.0,0.0,
7.2,5030.769231,0.0,
10.0,711.4285714,0.0,
10.0,1800.0,0.0,
10.0,7140.0,0.0,
9.25,876.0,1.0,
10.0,44680.0,0.0,
10.0,27270.0,0.0,
10.0,2700.0,0.0,
10.0,1180.0,0.0,
10.0,5265.0,0.0,
10.0,2667.272727,0.0,
10.0,11300.0,0.0,
9.75,2580.0,0.0,
10.0,3420.0,0.0,
10.0,12840.0,0.0,
10.0,1890.0,0.0,
9.75,6994.285714,0.0,
10.0,3787.5,0.0,
10.0,6560.0,0.0,
10.0,510.0,0.0,
10.0,2964.0,0.0,
10.0,6420.0,0.0,
9.5,24240.0,0.0,
10.0,900.0,0.0,
10.0,6683.076923,1.0,
9.5,2418.0,1.0,
9.5,3510.0,0.0,
9.75,7140.0,0.0,
9.25,15992.0,0.0,
10.0,7600.0,0.0,
9.5,2976.0,0.0,
10.0,660.0,0.0,
10.0,1740.0,0.0,
10.0,15800.0,0.0,
6.21,3600.0,0.0,
10.0,760.0,0.0,
10.0,1232.727273,0.0,
10.0,3975.0,0.0,
10.0,2196.0,0.0,
9.87,13365.0,0.0,
10.0,14610.0,0.0,
8.66,2280.0,0.0,
9.25,1356.0,0.0,
10.0,420.0,0.0,
10.0,2227.0588239999997,0.0,
10.0,6140.0,0.0,
10.0,16770.0,0.0,
10.0,1890.0,0.0,
10.0,480.0,0.0,
10.0,8835.0,0.0,
10.0,990.0,0.0,
10.0,480.0,0.0,
10.0,420.0,0.0,
10.0,840.0,0.0,
10.0,4260.0,0.0,
10.0,960.0,0.0,
10.0,2040.0,0.0,
9.25,11220.0,0.0,
10.0,1230.0,0.0,
10.0,840.0,0.0,
10.0,2370.0,0.0,
9.75,5062.5,0.0,
10.0,720.0,0.0,
10.0,23400.0,0.0,
10.0,2620.0,0.0,
10.0,1440.0,0.0,
10.0,4260.0,0.0,
10.0,960.0,0.0,
10.0,630.0,0.0,
10.0,6640.0,0.0,
10.0,710.0,0.0,
10.0,2785.714286,0.0,
10.0,1650.0,0.0,
8.64,4128.387097,1.0,
9.5,3876.0,0.0,
9.0,3760.0,0.0,
10.0,480.0,0.0,
10.0,1620.0,0.0,
10.0,2720.0,0.0,
10.0,1260.0,0.0,
10.0,2415.0,0.0,
10.0,5660.0,0.0,
10.0,1810.0,0.0,
10.0,7720.0,0.0,
10.0,3360.0,0.0,
10.0,9900.0,0.0,
9.0,3892.8,0.0,
10.0,4110.0,0.0,
10.0,6900.0,0.0,
10.0,1220.0,0.0,
10.0,29940.0,0.0,
9.5,1440.0,0.0,
10.0,1460.0,0.0,
9.5,4602.857143,0.0,
9.12,9900.0,0.0,
10.0,1680.0,0.0,
10.0,180.0,0.0,
10.0,6815.294118000001,0.0,
9.5,5190.0,0.0,
10.0,1050.0,0.0,
10.0,1460.0,0.0,
10.0,60.0,0.0,
10.0,2780.0,0.0,
10.0,240.0,0.0,
8.66,2014.285714,0.0,
10.0,2700.0,0.0,
9.5,2614.615385,0.0,
9.5,7045.714286,0.0,
10.0,180.0,0.0,
10.0,600.0,0.0,
9.5,2197.5,0.0,
10.0,600.0,0.0,
10.0,1840.0,0.0,
10.0,710.0,0.0,
10.0,9180.0,0.0,
10.0,2372.727273,0.0,
7.9,3826.451613,0.0,
10.0,840.0,0.0,
10.0,11220.0,0.0,
10.0,1335.0,0.0,
10.0,2370.0,0.0,
10.0,12240.0,0.0,
10.0,26486.66667,0.0,
10.0,4120.0,0.0,
10.0,870.0,0.0,
10.0,13524.0,0.0,
9.5,940.0,0.0,
10.0,4500.0,0.0,
10.0,3550.0,0.0,
9.25,1467.272727,0.0,
10.0,3570.0,0.0,
10.0,5417.142857,0.0,
10.0,720.0,0.0,
10.0,1185.0,0.0,
8.66,2365.0,0.0,
10.0,10260.0,0.0,
10.0,2070.0,0.0,
9.37,591.4285714,1.0,
10.0,2820.0,0.0,
10.0,2960.0,0.0,
10.0,1224.0,0.0,
9.75,3853.636364,0.0,
10.0,1785.0,0.0,
10.0,8130.0,1.0,
9.5,4880.0,0.0,
10.0,1500.0,1.0,
10.0,990.0,0.0,
10.0,930.0,0.0,
9.12,3072.0,0.0,
10.0,600.0,0.0,
10.0,7160.0,0.0,
10.0,5220.0,0.0,
9.5,420.0,0.0,
10.0,840.0,0.0,
10.0,700.0,0.0,
9.75,4045.714286,0.0,
10.0,1360.0,0.0,
10.0,3487.058824,1.0,
9.5,3300.0,0.0,
10.0,3660.0,0.0,
9.0,4140.0,0.0,
10.0,1473.75,0.0,
9.25,2640.0,0.0,
9.5,2160.0,0.0,
9.25,756.0,0.0,
10.0,1290.0,0.0,
10.0,6810.0,0.0,
10.0,86010.0,0.0,
10.0,180.0,0.0,
9.75,4500.0,0.0,
10.0,1800.0,0.0,
10.0,2072.727273,0.0,
10.0,2220.0,0.0,
10.0,760.0,0.0,
9.5,8295.0,0.0,
10.0,32340.0,1.0,
10.0,1440.0,0.0,
10.0,1758.0,0.0,
10.0,1565.4545449999998,0.0,
10.0,6885.0,0.0,
9.5,3445.714286,0.0,
10.0,4680.0,0.0,
10.0,1060.0,0.0,
10.0,792.0,0.0,
10.0,3702.857143,0.0,
7.8,1837.2972969999998,0.0,
10.0,1605.0,0.0,
10.0,1080.0,0.0,
9.5,2323.846154,0.0,
10.0,1320.0,0.0,
9.75,3642.857143,0.0,
10.0,3300.0,0.0,
10.0,3120.0,0.0,
10.0,300.0,0.0,
10.0,180.0,0.0,
10.0,3900.0,0.0,
10.0,885.0,0.0,
10.0,960.0,0.0,
10.0,1080.0,0.0,
10.0,7620.0,0.0,
9.5,2881.764706,0.0,
10.0,6640.0,0.0,
9.5,1940.0,0.0,
10.0,3870.0,0.0,
10.0,18180.0,1.0,
10.0,840.0,0.0,
9.25,6882.857143000001,0.0,
10.0,3948.0,0.0,
10.0,1080.0,0.0,
9.0,660.0,0.0,
10.0,2388.0,0.0,
10.0,2926.666667,0.0,
10.0,510.0,0.0,
10.0,120.0,0.0,
10.0,540.0,0.0,
10.0,795.0,0.0,
10.0,1344.0,0.0,
10.0,480.0,0.0,
10.0,3590.0,0.0,
10.0,520.0,0.0,
10.0,90.0,0.0,
10.0,11245.71429,0.0,
10.0,480.0,0.0,
10.0,2647.0588239999997,2.0,
9.25,740.0,0.0,
10.0,2940.0,0.0,
10.0,570.0,0.0,
10.0,5614.285714,0.0,
10.0,4150.0,0.0,
9.25,8766.666667,0.0,
10.0,1980.0,0.0,
9.5,11820.0,0.0,
10.0,592.5,0.0,
9.5,4472.307692,0.0,
10.0,3920.0,0.0,
10.0,1680.0,0.0,
10.0,570.0,0.0,
10.0,1560.0,0.0,
10.0,480.0,0.0,
9.25,4719.310345,0.0,
10.0,1080.0,0.0,
10.0,120.0,0.0,
10.0,1440.0,0.0,
10.0,1650.0,0.0,
10.0,1560.0,0.0,
10.0,2880.0,0.0,
8.66,2016.0,0.0,
10.0,120.0,0.0,
10.0,60.0,0.0,
10.0,1380.0,0.0,
10.0,13620.0,0.0,
10.0,2370.0,0.0,
10.0,1200.0,0.0,
10.0,780.0,0.0,
10.0,480.0,0.0,
10.0,540.0,0.0,
9.37,480.0,0.0,
10.0,2085.0,0.0,
10.0,900.0,0.0,
10.0,780.0,0.0,
10.0,1500.0,0.0,
10.0,660.0,0.0,
10.0,4010.0,0.0,
10.0,1470.0,0.0,
10.0,3180.0,0.0,
10.0,5825.0,0.0,
10.0,5725.714286,0.0,
10.0,1480.0,0.0,
10.0,840.0,0.0,
10.0,12160.0,0.0,
10.0,4020.0,0.0,
10.0,840.0,0.0,
10.0,1245.0,0.0,
10.0,4540.0,0.0,
10.0,1560.0,0.0,
10.0,270.0,0.0,
10.0,6348.0,0.0,
10.0,13160.0,0.0,
10.0,1230.0,0.0,
9.5,3528.0,0.0,
9.87,7073.333333,0.0,
10.0,740.0,0.0,
10.0,1650.0,0.0,
9.25,1500.0,0.0,
10.0,11640.0,0.0,
10.0,1120.0,0.0,
9.5,16087.5,0.0,
9.75,33540.0,0.0,
10.0,2627.142857,0.0,
9.5,1320.0,1.0,
10.0,3042.857143,0.0,
10.0,1200.0,0.0,
10.0,1974.0,0.0,
10.0,4020.0,0.0,
10.0,480.0,0.0,
9.5,3893.333333,0.0,
10.0,480.0,0.0,
10.0,14108.0,0.0,
10.0,480.0,0.0,
10.0,1720.0,0.0,
10.0,1890.0,0.0,
10.0,1875.0,0.0,
10.0,1635.0,0.0,
10.0,4020.0,0.0,
9.75,5220.0,0.0,
10.0,1260.0,0.0,
10.0,5700.0,0.0,
10.0,2568.75,0.0,
10.0,14152.0,0.0,
10.0,2767.5,0.0,
10.0,4830.0,0.0,
10.0,1890.0,0.0,
10.0,3440.0,0.0,
10.0,3300.0,0.0,
9.75,4597.5,0.0,
10.0,1760.0,0.0,
10.0,1890.0,0.0,
10.0,2295.0,0.0,
10.0,3744.0,0.0,
10.0,1980.0,0.0,
10.0,420.0,0.0,
9.87,3784.0,1.0,
10.0,3005.454545,0.0,
10.0,2010.0,0.0,
10.0,930.0,0.0,
10.0,1890.0,0.0,
10.0,1860.0,0.0,
10.0,29940.0,0.0,
10.0,4224.0,0.0,
10.0,2100.0,0.0,
10.0,1790.0,0.0,
6.99,1309.090909,0.0,
10.0,1284.0,0.0,
10.0,2820.0,0.0,
10.0,1350.0,0.0,
10.0,17540.0,0.0,
10.0,1005.0,0.0,
10.0,1880.0,0.0,
8.83,2089.354839,4.0,
10.0,900.0,0.0,
9.5,2670.0,0.0,
10.0,660.0,0.0,
9.5,2640.0,0.0,
9.5,5085.0,0.0,
10.0,3720.0,0.0,
10.0,1790.0,0.0,
10.0,17977.5,0.0,
10.0,1770.9677420000003,0.0,
10.0,1230.0,0.0,
10.0,4240.0,0.0,
10.0,4140.0,0.0,
10.0,2640.0,1.0,
10.0,3420.0,0.0,
10.0,1640.0,0.0,
10.0,840.0,0.0,
10.0,24540.0,0.0,
10.0,930.0,0.0,
10.0,2850.0,0.0,
10.0,5610.0,0.0,
10.0,5685.0,0.0,
7.0,8180.0,0.0,
9.5,6540.0,0.0,
10.0,840.0,0.0,
10.0,2040.0,0.0,
10.0,1800.0,0.0,
10.0,6822.857143000001,0.0,
10.0,7073.333333,0.0,
10.0,540.0,0.0,
10.0,1960.0,0.0,
10.0,760.0,0.0,
10.0,450.0,0.0,
10.0,600.0,0.0,
10.0,4320.0,0.0,
10.0,5220.0,0.0,
10.0,6684.0,0.0,
10.0,2190.0,0.0,
10.0,780.0,0.0,
10.0,7780.0,0.0,
10.0,32940.0,0.0,
10.0,1890.0,0.0,
10.0,480.0,0.0,
10.0,1030.0,0.0,
8.83,8333.076923,1.0,
10.0,1637.142857,0.0,
10.0,1020.0,0.0,
10.0,1800.0,0.0,
9.25,5910.0,0.0,
10.0,3120.0,0.0,
10.0,1320.0,0.0,
10.0,1480.0,0.0,
10.0,9567.272727,0.0,
10.0,1044.0,0.0,
10.0,24540.0,0.0,
10.0,1140.0,1.0,
10.0,7104.705881999999,0.0,
10.0,6504.0,0.0,
10.0,1280.0,0.0,
10.0,6300.0,0.0,
9.75,4237.241379,0.0,
10.0,720.0,0.0,
9.25,5610.0,0.0,
10.0,60.0,0.0,
10.0,660.0,0.0,
10.0,480.0,0.0,
10.0,4800.0,0.0,
10.0,1620.0,0.0,
10.0,2650.0,0.0,
10.0,7470.0,0.0,
10.0,3260.0,0.0,
10.0,800.0,0.0,
10.0,3677.142857,0.0,
10.0,3834.5454549999995,0.0,
10.0,1890.0,0.0,
10.0,1908.0,0.0,
10.0,810.0,0.0,
10.0,4005.0,0.0,
10.0,620.0,0.0,
10.0,3360.0,0.0,
10.0,520.0,0.0,
10.0,6000.0,0.0,
10.0,27444.0,0.0,
10.0,120.0,0.0,
10.0,1104.0,0.0,
10.0,1070.0,0.0,
10.0,3570.0,0.0,
10.0,2700.0,0.0,
10.0,1530.0,0.0,
10.0,1440.0,0.0,
10.0,630.0,0.0,
10.0,1440.0,0.0,
9.5,3998.181818,0.0,
10.0,17430.0,0.0,
10.0,1890.0,0.0,
10.0,1130.0,0.0,
10.0,1686.0,0.0,
9.5,732.0,0.0,
10.0,5592.0,0.0,
10.0,2310.0,0.0,
10.0,480.0,0.0,
10.0,740.0,0.0,
10.0,2453.333333,0.0,
10.0,1080.0,0.0,
10.0,2640.0,0.0,
9.5,2340.0,0.0,
10.0,1500.0,0.0,
9.12,465.0,0.0,
9.25,3440.0,0.0,
9.25,1470.0,0.0,
9.5,1620.0,0.0,
10.0,5400.0,0.0,
10.0,3030.0,0.0,
10.0,5400.0,0.0,
10.0,3586.666667,0.0,
10.0,1200.0,0.0,
10.0,4995.0,0.0,
10.0,4440.0,0.0,
10.0,1200.0,0.0,
10.0,3220.0,0.0,
10.0,570.0,0.0,
10.0,700.0,0.0,
10.0,11720.0,0.0,
10.0,2310.0,0.0,
10.0,26415.0,0.0,
10.0,1290.0,0.0,
10.0,1530.0,0.0,
10.0,2220.0,0.0,
10.0,3360.0,0.0,
10.0,990.0,0.0,
10.0,14112.0,0.0,
10.0,15600.0,0.0,
9.25,3430.0,0.0,
10.0,1200.0,0.0,
10.0,780.0,0.0,
10.0,900.0,0.0,
9.75,1050.0,0.0,
10.0,1020.0,0.0,
10.0,660.0,0.0,
10.0,6440.0,0.0,
10.0,5500.0,0.0,
10.0,1050.0,0.0,
10.0,3831.428571,0.0,
10.0,2632.5,0.0,
10.0,840.0,0.0,
10.0,1748.5714289999999,0.0,
9.5,1320.0,0.0,
10.0,1260.0,0.0,
9.25,3630.0,0.0,
10.0,2000.0,0.0,
10.0,1890.0,0.0,
9.5,6984.0,0.0,
10.0,4590.0,0.0,
10.0,1890.0,0.0,
10.0,1590.0,0.0,
10.0,1170.0,0.0,
10.0,630.0,1.0,
10.0,1890.0,0.0,
10.0,660.0,0.0,
9.65,2100.0,0.0,
10.0,3600.0,0.0,
10.0,990.0,0.0,
10.0,10492.5,0.0,
10.0,3360.0,0.0,
10.0,2830.0,0.0,
10.0,990.0,0.0,
10.0,120.0,0.0,
9.87,1540.0,0.0,
10.0,360.0,0.0,
9.5,4073.333333,0.0,
10.0,8700.0,0.0,
10.0,8130.0,1.0,
9.5,1145.4545449999998,0.0,
10.0,6285.0,0.0,
10.0,13500.0,0.0,
9.5,1122.857143,0.0,
10.0,150.0,0.0,
10.0,3000.0,0.0,
10.0,480.0,0.0,
10.0,3108.0,0.0,
9.0,3892.941176,0.0,
10.0,120.0,0.0,
10.0,1890.0,0.0,
10.0,1660.0,0.0,
10.0,2040.0,0.0,
10.0,1040.0,0.0,
10.0,2022.857143,0.0,
10.0,630.0,0.0,
10.0,760.0,0.0,
10.0,630.0,0.0,
10.0,3828.0,0.0,
10.0,460.0,0.0,
10.0,11912.72727,1.0,
10.0,1840.0,0.0,
10.0,1890.0,0.0,
9.5,3765.0,0.0,
10.0,760.0,0.0,
10.0,795.0,0.0,
10.0,3960.0,0.0,
10.0,9060.0,0.0,
10.0,2400.0,0.0,
9.5,4352.0,1.0,
10.0,840.0,0.0,
10.0,2520.0,0.0,
7.6,4762.105263,0.0,
10.0,2920.0,0.0,
10.0,2365.714286,0.0,
10.0,1800.0,0.0,
10.0,660.0,0.0,
10.0,1560.0,0.0,
10.0,3420.0,0.0,
10.0,1380.0,0.0,
10.0,3300.0,0.0,
9.75,3020.0,0.0,
10.0,510.0,0.0,
9.25,5760.0,0.0,
10.0,840.0,0.0,
10.0,3780.0,0.0,
10.0,3645.0,0.0,
10.0,3120.0,0.0,
10.0,4600.0,0.0,
10.0,4620.0,0.0,
10.0,2330.0,0.0,
10.0,29940.0,0.0,
10.0,840.0,0.0,
9.75,885.0,0.0,
10.0,1040.0,0.0,
10.0,29940.0,0.0,
10.0,60.0,0.0,
10.0,60.0,0.0,
10.0,5220.0,0.0,
10.0,3036.0,0.0,
10.0,540.0,0.0,
10.0,4740.0,0.0,
10.0,3065.217391,0.0,
10.0,1980.0,0.0,
10.0,1200.0,0.0,
10.0,1200.0,0.0,
10.0,645.0,0.0,
9.75,1140.0,0.0,
9.25,2802.0,0.0,
9.5,2310.0,0.0,
10.0,2220.0,0.0,
10.0,1020.0,0.0,
10.0,740.0,0.0,
10.0,2526.0,0.0,
10.0,450.0,0.0,
10.0,2850.0,0.0,
10.0,1440.0,0.0,
10.0,720.0,0.0,
10.0,1260.0,0.0,
10.0,2220.0,0.0,
10.0,4025.0,0.0,
10.0,2775.0,0.0,
10.0,2310.0,0.0,
9.25,5787.2727270000005,0.0,
9.75,2352.0,0.0,
10.0,2120.0,0.0,
10.0,780.0,0.0,
10.0,1230.0,0.0,
10.0,1890.0,0.0,
10.0,2620.0,0.0,
10.0,450.0,0.0,
9.75,1545.0,0.0,
9.5,6781.714286,0.0,
10.0,3502.5,1.0,
10.0,2190.0,0.0,
9.5,480.0,0.0,
10.0,1320.0,0.0,
10.0,48240.0,0.0,
10.0,982.5,1.0,
10.0,6496.551724,0.0,
10.0,11080.0,0.0,
10.0,7156.153845999999,0.0,
10.0,10200.0,0.0,
10.0,7500.0,0.0,
10.0,7290.0,0.0,
10.0,1845.0,0.0,
10.0,5000.0,0.0,
9.25,3525.0,0.0,
9.75,3425.0,0.0,
10.0,2565.0,0.0,
8.33,3571.428571,1.0,
10.0,1368.0,0.0,
9.5,4240.0,0.0,
10.0,870.0,0.0,
10.0,1440.0,0.0,
7.52,3741.428571,0.0,
10.0,1815.0,0.0,
10.0,4272.0,0.0,
10.0,131880.0,0.0,
10.0,1104.0,0.0,
10.0,120.0,0.0,
10.0,3828.0,0.0,
9.5,1720.0,1.0,
10.0,570.0,0.0,
10.0,4126.153846,0.0,
10.0,2460.0,0.0,
10.0,480.0,0.0,
10.0,1320.0,0.0,
10.0,510.0,0.0,
10.0,940.0,0.0,
10.0,600.0,1.0,
10.0,8715.0,0.0,
10.0,2190.0,0.0,
10.0,120.0,0.0,
10.0,840.0,0.0,
10.0,1890.0,0.0,
10.0,1890.0,0.0,
7.28,860.0,0.0,
10.0,78090.0,0.0,
9.5,4620.0,0.0,
10.0,780.0,0.0,
10.0,480.0,0.0,
10.0,3135.0,0.0,
10.0,2700.0,0.0,
10.0,3600.0,0.0,
10.0,1480.0,0.0,
10.0,1600.0,0.0,
10.0,3577.5,0.0,
10.0,975.0,0.0,
10.0,5860.0,0.0,
10.0,1320.0,0.0,
9.5,660.0,0.0,
10.0,1440.0,0.0,
10.0,4305.0,0.0,
10.0,480.0,0.0,
10.0,1020.0,0.0,
10.0,870.0,0.0,
10.0,3390.0,0.0,
10.0,684.0,0.0,
9.25,1515.0,0.0,
9.25,2545.2631579999997,0.0,
9.5,6330.0,0.0,
10.0,612.0,0.0,
10.0,2700.0,0.0,
10.0,5604.0,0.0,
10.0,2115.0,1.0,
10.0,1485.0,0.0,
10.0,3420.0,1.0,
10.0,1470.0,0.0,
10.0,32760.0,0.0,
10.0,7812.0,0.0,
10.0,3980.0,0.0,
10.0,1020.0,0.0,
10.0,600.0,0.0,
10.0,4320.0,0.0,
10.0,1800.0,0.0,
10.0,840.0,0.0,
10.0,60.0,0.0,
10.0,2190.0,0.0,
9.5,740.0,0.0,
10.0,2940.0,0.0,
10.0,420.0,0.0,
10.0,7200.0,0.0,
10.0,1267.5,0.0,
10.0,940.0,0.0,
10.0,3915.0,0.0,
10.0,1980.0,0.0,
10.0,1740.0,0.0,
10.0,2287.5,0.0,
10.0,7230.0,0.0,
10.0,2280.0,0.0,
10.0,1860.0,0.0,
10.0,3060.0,0.0,
10.0,840.0,0.0,
8.66,4260.0,0.0,
10.0,1320.0,0.0,
9.75,2260.0,0.0,
9.75,840.0,0.0,
10.0,3300.0,0.0,
10.0,840.0,0.0,
10.0,5618.571429,0.0,
10.0,4000.0,0.0,
10.0,1320.0,0.0,
8.33,6240.0,0.0,
10.0,1080.0,0.0,
10.0,1890.0,0.0,
10.0,690.0,1.0,
10.0,465.0,0.0,
10.0,3930.0,0.0,
10.0,480.0,0.0,
9.5,7680.0,0.0,
